code_agb,code_ciqual,food_group,food_subgroup,name_french,name_lci,dqr,name_and_code,ef_score_agri,ef_score_processing,ef_score_packing,ef_score_transport,ef_score_distri,ef_score_consumption,ef_score_total,clim_change_agri,clim_change_processing,clim_change_packing,clim_change_transport,clim_change_distri,clim_change_consumption,clim_change_total,ozone_depl_agri,ozone_depl_processing,ozone_depl_packing,ozone_depl_transport,ozone_depl_distri,ozone_depl_consumption,ozone_depl_total,ion_rad_agri,ion_rad_processing,ion_rad_packing,ion_rad_transport,ion_rad_distri,ion_rad_consumption,ion_rad_total,photo_ozone_agri,photo_ozone_processing,photo_ozone_packing,photo_ozone_transport,photo_ozone_distri,photo_ozone_consumption,photo_ozone_total,fine_particles_agri,fine_particles_processing,fine_particles_packing,fine_particles_transport,fine_particles_distri,fine_particles_consumption,fine_particles_total,toxix_noncarc_agri,toxix_noncarc_processing,toxix_noncarc_packing,toxix_noncarc_transport,toxix_noncarc_distri,toxix_noncarc_consumption,toxix_noncarc_total,toxic_carc_agri,toxic_carc_processing,toxic_carc_packing,toxic_carc_transport,toxic_carc_distri,toxic_carc_consumption,toxic_carc_total,acid_land_water_agri,acid_land_water_processing,acid_land_water_packing,acid_land_water_transport,acid_land_water_distri,acid_land_water_consumption,acid_land_water_total,eutro_freshwater_agri,eutro_freshwater_processing,eutro_freshwater_packing,eutro_freshwater_transport,eutro_freshwater_distri,eutro_freshwater_consumption,eutro_freshwater_total,eutro_marine_agri,eutro_marine_processing,eutro_marine_packing,eutro_marine_transport,eutro_marine_distri,eutro_marine_consumption,eutro_marine_total,eutro_land_agri,eutro_land_processing,eutro_land_packing,eutro_land_transport,eutro_land_distri,eutro_land_consumption,eutro_land_total,ecotoxicity_fresh_agri,ecotoxicity_fresh_processing,ecotoxicity_fresh_packing,ecotoxicity_fresh_transport,ecotoxicity_fresh_distri,ecotoxicity_fresh_consumption,ecotoxicity_fresh_total,land_use_agri,land_use_processing,land_use_packing,land_use_transport,land_use_distri,land_use_consumption,land_use_total,depl_water_agri,depl_water_processing,depl_water_packing,depl_water_transport,depl_water_distri,depl_water_consumption,depl_water_total,depl_energy_agri,depl_energy_processing,depl_energy_packing,depl_energy_transport,depl_energy_distri,depl_energy_consumption,depl_energy_total,depl_mineral_agri,depl_mineral_processing,depl_mineral_packing,depl_mineral_transport,depl_mineral_distri,depl_mineral_consumption,depl_mineral_total,dqr_overall,dqr_p,dqr_tir,dqr_gr,dqr_ter,alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,energy_kj,energy_kcal,protein,carbohydrate,fat,sugars,starch,fibres,cholesterol,salt,calcium,sodium,zinc,vitamin_d,magnesium,potassium,iron,animal,name,clim_change_car_kms,depl_water_people,depl_energy_parisians,depl_energy_eiffel_hours,depl_energy_eiffel_mins
12042,12042,lait et produits laitiers,fromages,pont l'évêque,"pont l'evêque cheese, from cow's milk",2.24,pont l'évêque (12042),0.4198554,0.02649347,0.021566061,0.016456344,0.0089059516,0.002442269,0.4957194956,4.5631557,0.25351739,0.26233269,0.21100323,0.035969873,0.0066736979,5.3326525809000005,9.5742037e-08,4.7189777e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.0354461054e-07,0.15988098,0.17750873,0.02634091,0.013449375,0.14616274,0.04227436,0.5656170949999999,0.0072342159,0.00057793875,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0093201030339999,3.4896699e-07,1.1409081e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.8246055037e-07,5.9571147e-08,1.8471535e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.416876953e-08,2.5206391e-09,1.0568125e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.8030443919999997e-09,0.052069568,0.0011740435,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.0550048759359999,0.00049219613,2.5672513e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006093016206,0.016837355,0.00020427393,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0174719704324,0.22703376,0.0022016261,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.23354009751,51.34221,0.88099975,0.4869901799999999,0.97201334,0.096055436,0.025427296,53.803696002,273.19426,0.78364082,1.0538655,1.5405031,0.14329515,0.041106795,276.756671365,1.4749699,0.24643675,0.20835398,0.0095125737,0.019722873,0.0030656073,1.962061684,9.4143591,6.5521158,4.9083197,2.8255506,3.2122466,0.92525579,27.837847590000003,9.5504395e-06,1.1420645e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.372980684e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12042,"pont l'evêque cheese, from cow's milk",1350.0,326.0,22.7,0.0,26.2,0.2,0.0,0.0,84.7,1.3,660.0,520.0,2.8,0.25,24.0,110.0,0.07,cow,pont l'evêque,31.185102812280704,13.080411226666667,0.5226756363348766,0.06443946201388889,3.866367720833334
12839,12839,lait et produits laitiers,fromages,pouligny saint-pierre (fromage de chèvre),"pouligny saint-pierre cheese, from goat's milk",2.45,pouligny saint-pierre (fromage de chèvre) (12839),0.86608612,0.030703945,0.021566061,0.016456344,0.0089059516,0.002442269,0.9461606906,5.643875,0.29382052,0.26233269,0.21100323,0.035969873,0.0066736979,6.4536750109000005,1.7920409e-07,5.4693393e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.9451027954e-07,0.43202914,0.20568891,0.02634091,0.013449375,0.14616274,0.04227436,0.865945435,0.011640436,0.000669912,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.013818296384,1.0915167e-06,1.3224217e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,1.12682539637e-06,5.3508681e-08,2.1408207e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.8399970730000004e-08,2.7822745e-09,1.2248232e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.081480862e-09,0.1556449,0.0013606506,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.158766815036,0.00060943233,2.9752579e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0007306178866,0.028812296,0.0002367708,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0294794083024,0.68030454,0.0025518758,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.68716112721,49.852003,1.02115614,0.4869901799999999,0.97201334,0.096055436,0.025427296,52.453645392,459.85984,0.90849766,1.0538655,1.5405031,0.14329515,0.041106795,463.547108205,5.2052104,0.28555731,0.20835398,0.0095125737,0.019722873,0.0030656073,5.7314227440000005,23.862618,7.5930389,4.9083197,2.8255506,3.2122466,0.92525579,43.32702959,1.1044488e-05,1.323662e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.5405452839999998e-05,2.45,2.84,2.05,1.18,3.72,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12839,"pouligny saint-pierre cheese, from goat's milk",1220.0,294.0,18.9,0.0,24.5,,0.0,0.0,99.7,1.08,100.0,432.0,0.53,0.5,14.8,,0.33,goat,pouligny saint-pierre,37.7407895374269,38.209484960000005,0.8134961831455761,0.10029404997685186,6.0176429986111115
12716,12716,lait et produits laitiers,fromages,provolone,"provolone cheese, from cow's milk",2.24,provolone (12716),0.45144164,0.04511088,0.021566061,0.016456344,0.0089059516,0.002442269,0.5459231455999999,4.9064476,0.42120422,0.26233269,0.21100323,0.035969873,0.0066736979,5.8436313109,1.0294483e-07,7.0488096e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3404572254000002e-07,0.17190903,0.27680788,0.02634091,0.013449375,0.14616274,0.04227436,0.676944295,0.0077784551,0.0010905294,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0103769328839999,3.7522022e-07,4.1041647e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.3834634637e-07,6.4052758e-08,2.1021629e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.890538993e-08,2.7102699e-09,1.8989122e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.076885162e-09,0.055986827,0.0018060781,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.059554169536,0.00052922466,3.7458004e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006581156415999,0.01810405,0.00039523683,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0189296283324,0.24411379,0.0040521246,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.25247062601,55.204748,1.11579521,0.4869901799999999,0.97201334,0.096055436,0.025427296,57.901029462,293.74701,3.795009,1.0538655,1.5405031,0.14329515,0.041106795,300.320789545,1.5859337,0.22105162,0.20835398,0.0095125737,0.019722873,0.0030656073,2.047640354,10.122613,10.829182,4.9083197,2.8255506,3.2122466,0.92525579,32.82316769,1.0268931e-05,1.3864131e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.469264694e-05,2.24,2.84,2.05,1.18,2.87,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12716,"provolone cheese, from cow's milk",1410.0,340.0,25.6,0.0,26.6,0.0,0.0,0.0,69.0,2.19,756.0,876.0,3.23,0.5,28.0,138.0,0.52,cow,provolone,34.17328251988304,13.650935693333333,0.6162786114634774,0.07597955483796295,4.558773290277777
12749,12749,lait et produits laitiers,fromages,raclette (fromage),"raclette cheese, from cow's milk",2.24,raclette (fromage) (12749),0.4537731,0.044857448,0.021566061,0.016456344,0.0089059516,0.002442269,0.5480011736,4.9317869,0.4188379,0.26233269,0.21100323,0.035969873,0.0066736979,5.8666042909,1.0347649e-07,7.0092096e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3418138254e-07,0.17279685,0.27525278,0.02634091,0.013449375,0.14616274,0.04227436,0.6762770149999999,0.0078186267,0.0010844028,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0104109778839999,3.7715803e-07,4.0811076e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,4.4005358537e-07,6.4383558e-08,2.090353e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.922438003e-08,2.724267e-09,1.8882442e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.089815462e-09,0.05627597,0.0017959316,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.059833166036,0.00053195783,3.7247566e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006606383736,0.018197548,0.0003930164,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0190209059024,0.24537451,0.0040293599,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2537085813099999,55.489852,1.1095267,0.4869901799999999,0.97201334,0.096055436,0.025427296,58.179864952,295.26406,3.7736887,1.0538655,1.5405031,0.14329515,0.041106795,301.81651924499994,1.5941242,0.21980976,0.20835398,0.0095125737,0.019722873,0.0030656073,2.054588994,10.174891,10.768344,4.9083197,2.8255506,3.2122466,0.92525579,32.81460769,1.0321965e-05,1.3786242e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.473789204e-05,2.24,2.84,2.05,1.18,2.87,5,503,50303,milk and milk products,cheese and similar,semihard cheeses,12749,"raclette cheese, from cow's milk",1420.0,342.0,23.4,0.0,27.5,0.0,0.0,0.0,99.6,1.69,630.0,676.0,3.0,,24.5,75.9,,cow,raclette,34.30762743216374,13.69725996,0.6161178912988684,0.07595974002314815,4.557584401388889
12045,12045,lait et produits laitiers,fromages,reblochon,"reblochon cheese, from cow's milk",1.81,reblochon (12045),0.41641983,0.026680372,0.021566061,0.016456344,0.0089059516,0.002442269,0.4924708275999999,4.5258166,0.25530588,0.26233269,0.21100323,0.035969873,0.0066736979,5.2971019709,9.4958604e-08,4.7522686e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.0309408654000002e-07,0.15857272,0.17876099,0.02634091,0.013449375,0.14616274,0.04227436,0.565561095,0.0071750202,0.00058201592,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0092649845039999,3.4611149e-07,1.1489568e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.7968553737e-07,5.9083691e-08,1.8601846e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.369434462999999e-08,2.5000133e-09,1.0642679e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.783164132e-09,0.051643496,0.001182326,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.0545870864359999,0.00048816862,2.5853625e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006054552226,0.016699579,0.00020571502,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0173356355224,0.225176,0.0022171579,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2316978693099999,50.922089,0.8872149,0.4869901799999999,0.97201334,0.096055436,0.025427296,53.389790152,270.95878,0.78916915,1.0538655,1.5405031,0.14329515,0.041106795,274.526719695,1.4629006,0.24817528,0.20835398,0.0095125737,0.019722873,0.0030656073,1.951730914,9.3373238,6.5983389,4.9083197,2.8255506,3.2122466,0.92525579,27.807035390000003,9.4722907e-06,1.1501214e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.365971494e-05,1.81,1.99,2.05,1.17,2.02,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12045,"reblochon cheese, from cow's milk",1350.0,326.0,20.4,0.0,27.4,0.0,0.0,0.0,89.9,1.27,471.0,509.0,4.44,,20.2,104.0,0.32,cow,reblochon,30.977204508187132,13.011539426666667,0.5220971150900207,0.06436813747685186,3.862088248611111
12847,12847,lait et produits laitiers,fromages,rocamadour (fromage de chèvre),"rocamadour cheese, from goat's milk",2.45,rocamadour (fromage de chèvre) (12847),0.79859889,0.030703945,0.021566061,0.016456344,0.0089059516,0.002442269,0.8786734605999998,5.2040925,0.29382052,0.26233269,0.21100323,0.035969873,0.0066736979,6.0138925109,1.6524014e-07,5.4693393e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.8054632954e-07,0.39836454,0.20568891,0.02634091,0.013449375,0.14616274,0.04227436,0.8322808349999999,0.010733389,0.000669912,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0129112493839999,1.0064635e-06,1.3224217e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,1.04177219637e-06,4.9339174e-08,2.1408207e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.423046373e-08,2.5654739e-09,1.2248232e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.864680262e-09,0.14351672,0.0013606506,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.146638635036,0.0005619441,2.9752579e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006831296566,0.026567182,0.0002367708,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0272342943024,0.62729379,0.0025518758,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.63415037721,45.967432,1.02115614,0.4869901799999999,0.97201334,0.096055436,0.025427296,48.569074392,424.0266,0.90849766,1.0538655,1.5405031,0.14329515,0.041106795,427.713868205,4.7996095,0.28555731,0.20835398,0.0095125737,0.019722873,0.0030656073,5.325821844,22.003193,7.5930389,4.9083197,2.8255506,3.2122466,0.92525579,41.46760459,1.0183879e-05,1.323662e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.454484384e-05,2.45,2.84,2.05,1.18,3.72,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12847,"rocamadour cheese, from goat's milk",1140.0,274.0,17.9,0.0,22.6,0.14,0.0,0.0,65.5,1.09,102.0,373.0,0.37,0.5,13.8,160.0,0.2,goat,rocamadour,35.16896205204678,35.505478960000005,0.7785841396784979,0.09598982543981481,5.759389526388889
12500,12500,lait et produits laitiers,fromages,roquefort,"roquefort cheese, from ewe's milk",2.11,roquefort (12500),0.68782944,0.030703945,0.01501622,0.016456344,0.0089059516,0.002442269,0.7613541695999999,5.2393671,0.29382052,0.18031662,0.21100323,0.035969873,0.0066736979,5.9671510409,1.1860705e-07,5.4693393e-08,3.0836366e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.3072205724e-07,0.23122201,0.20568891,0.043877543,0.013449375,0.14616274,0.04227436,0.6826749379999999,0.0070254985,0.000669912,0.00036388715,0.00070619892,6.8118688e-05,1.9222376e-05,0.0088528376339999,8.284564e-07,1.3224217e-08,4.3316962e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,8.611976515700001e-07,6.4889785e-08,2.1408207e-09,3.9884938e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,6.939896422999999e-08,2.3385983e-09,1.2248232e-10,3.3234048e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.6064482180000003e-09,0.1213195,0.0013606506,0.00040520543,0.00075391684,0.00014222058,4.0490366e-05,0.1240219838159999,0.0002842416,2.9752579e-05,1.4316497e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0003543661776,0.026996255,0.0002367708,9.0331584e-05,0.00021203289,3.1227072e-05,8.8895404e-06,0.0275755068864,0.53829921,0.0025518758,0.00082414582,0.0022991368,0.00024555188,6.928173e-05,0.5442892020300001,19.2396332,1.02115614,0.14720092,0.97201334,0.096055436,0.025427296,21.501486332,638.33182,0.90849766,0.16005584,1.5405031,0.14329515,0.041106795,641.125278545,0.84618508,0.28555731,0.076228375,0.0095125737,0.019722873,0.0030656073,1.240271819,13.55482,7.5930389,4.5043001,2.8255506,3.2122466,0.92525579,32.61521199,6.4248983e-06,1.323662e-06,7.4225036e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.061246955e-05,2.11,2.05,2.24,1.17,3.0,5,503,50302,milk and milk products,cheese and similar,blue cheeses,12500,"roquefort cheese, from ewe's milk",1590.0,384.0,19.5,0.0,33.9,0.0,0.0,0.0,74.7,3.22,660.0,1290.0,1.83,,31.9,115.0,0.1,ewe,roquefort,34.89562012222222,8.268478793333333,0.6123740934336419,0.07549817590277777,4.529890554166666
12842,12842,lait et produits laitiers,fromages,sainte-maure (fromage de chèvre),"sainte maure cheese, from goat's milk",2.45,sainte-maure (fromage de chèvre) (12842),0.82109463,0.030703945,0.021566061,0.016456344,0.0089059516,0.002442269,0.9011692006,5.3506867,0.29382052,0.26233269,0.21100323,0.035969873,0.0066736979,6.1604867109,1.6989479e-07,5.4693393e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.8520097954e-07,0.40958607,0.20568891,0.02634091,0.013449375,0.14616274,0.04227436,0.843502365,0.011035738,0.000669912,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0132135983839999,1.0348146e-06,1.3224217e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,1.07012329637e-06,5.072901e-08,2.1408207e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.5620299730000003e-08,2.6377408e-09,1.2248232e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.936947162e-09,0.14755945,0.0013606506,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.150681365036,0.00057777351,2.9752579e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0006989590666,0.027315553,0.0002367708,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0279826653024,0.64496404,0.0025518758,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.65182062721,47.262289,1.02115614,0.4869901799999999,0.97201334,0.096055436,0.025427296,49.863931392,435.97101,0.90849766,1.0538655,1.5405031,0.14329515,0.041106795,439.658278205,4.9348098,0.28555731,0.20835398,0.0095125737,0.019722873,0.0030656073,5.461022144,22.623001,7.5930389,4.9083197,2.8255506,3.2122466,0.92525579,42.08741259,1.0470748e-05,1.323662e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.483171284e-05,2.45,2.84,2.05,1.18,3.72,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12842,"sainte maure cheese, from goat's milk",1480.0,357.0,22.1,0.0,30.0,0.25,0.0,0.0,122.0,1.81,122.0,543.0,0.62,0.5,14.5,168.0,0.3,goat,sainte maure,36.02623807543859,36.40681429333333,0.7902214812422839,0.09742456618055556,5.845473970833334
12807,12807,lait et produits laitiers,fromages,sainte-maure de touraine (fromage de chèvre),goat cheese from raw milk,2.45,sainte-maure de touraine (fromage de chèvre) (12807),0.8548382400000001,0.030703945,0.021566061,0.016456344,0.0089059516,0.002442269,0.9349128106,5.5705779,0.29382052,0.26233269,0.21100323,0.035969873,0.0066736979,6.3803779109,1.7687677e-07,5.4693393e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,2.9218295954e-07,0.42641838,0.20568891,0.02634091,0.013449375,0.14616274,0.04227436,0.860334675,0.011489262,0.000669912,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0136671223839999,1.0773412e-06,1.3224217e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,1.11264989637e-06,5.2813764e-08,2.1408207e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.7705053730000006e-08,2.7461411e-09,1.2248232e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,3.045347462e-09,0.15362353,0.0013606506,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.156745445036,0.00060151763,2.9752579e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0007227031866,0.02843811,0.0002367708,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0291052223024,0.67146941,0.0025518758,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.6783259972100001,49.204575000000006,1.02115614,0.4869901799999999,0.97201334,0.096055436,0.025427296,51.806217392,453.88763,0.90849766,1.0538655,1.5405031,0.14329515,0.041106795,457.574898205,5.1376102,0.28555731,0.20835398,0.0095125737,0.019722873,0.0030656073,5.663822544,23.552714,7.5930389,4.9083197,2.8255506,3.2122466,0.92525579,43.01712559,1.0901053e-05,1.323662e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.526201784e-05,2.45,2.84,2.05,1.18,3.72,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12807,goat cheese from raw milk,1220.0,294.0,19.6,0.0,24.2,,0.0,0.0,,1.41,,526.0,,,,,,goat,goat from raw milk,37.31215152573099,37.758816960000004,0.8076775123636831,0.09957667960648148,5.974600776388889
12052,12052,lait et produits laitiers,fromages,saint-félicien,"saint-felicien cheese, from cow's milk",2.24,saint-félicien (12052),0.36773213,0.02985772,0.021566061,0.016456344,0.0089059516,0.002442269,0.4469604755999999,3.9966593,0.28571008,0.26233269,0.21100323,0.035969873,0.0066736979,4.798348870900001,8.3856069e-08,5.318213e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9765099554e-07,0.14003244,0.20004952,0.02634091,0.013449375,0.14616274,0.04227436,0.568309345,0.0063361187,0.0006513278,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.0084953948839999,3.0564422e-07,1.2857853e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.4058655237e-07,5.2175641e-08,2.0817127e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.700782273e-08,2.2077124e-09,1.1910109e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.5035375319999997e-09,0.045605352,0.0013231284,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.048689744836,0.00043109207,2.8932515e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005514575626,0.014747068,0.00023021348,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0154076229824,0.19884848,0.0024811977,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.2056343891099999,44.968292,0.99287272,0.4869901799999999,0.97201334,0.096055436,0.025427296,47.54165097199999,239.27835,0.88315077,1.0538655,1.5405031,0.14329515,0.041106795,242.940271315,1.2918586,0.2777303,0.20835398,0.0095125737,0.019722873,0.0030656073,1.810243934,8.2456063,7.3841305,4.9083197,2.8255506,3.2122466,0.92525579,27.50110949,8.3647929e-06,1.2870886e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.268918434e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12052,"saint-felicien cheese, from cow's milk",1160.0,281.0,13.4,0.0,25.2,0.0,0.0,0.0,81.3,1.28,110.0,511.0,0.44,0.25,9.6,130.0,0.04,cow,saint-felicien,28.0605197128655,12.068292893333334,0.5163531360005144,0.0636599756712963,3.819598540277778
12049,12049,lait et produits laitiers,fromages,saint-marcellin,"saint-marcellin cheese, from cow's milk",2.24,saint-marcellin (12049),0.35728283,0.030465154,0.021566061,0.016456344,0.0089059516,0.002442269,0.4371186095999999,3.8830921,0.29152265,0.26233269,0.21100323,0.035969873,0.0066736979,4.6905942409,8.1473254e-08,5.4264082e-08,6.2748189e-09,5.1072373e-08,2.5544527e-09,7.1115194e-10,1.9635013254e-07,0.13605334,0.20411938,0.02634091,0.013449375,0.14616274,0.04227436,0.5684001049999999,0.0061560745,0.0006645786,0.0007144084,0.00070619892,6.8118688e-05,1.9222376e-05,0.008328601484,2.9695918e-07,1.3119437e-08,6.899141e-09,1.3341413e-08,1.4339341e-09,4.0999127e-10,3.3216309637e-07,5.0693043e-08,2.1240637e-09,7.8095988e-10,1.4818494e-09,3.7951591e-10,1.0814384e-10,5.556757573000001e-08,2.1449791e-09,1.2152411e-10,6.4590492e-11,8.1167394e-11,2.4142758e-11,6.823398e-12,2.443227252e-09,0.044309452,0.0013500465,0.00082463665,0.00075391684,0.00014222058,4.0490366e-05,0.047420762936,0.00041884236,2.9521127e-05,6.5377476e-05,1.5645112e-05,8.1106689e-06,2.2997207e-06,0.0005397964646,0.014328023,0.00023489701,0.000178192,0.00021203289,3.1227072e-05,8.8895404e-06,0.0149932615124,0.1931981,0.0025316759,0.001690741,0.0022991368,0.00024555188,6.928173e-05,0.20003448731,43.690495,1.01307201,0.4869901799999999,0.97201334,0.096055436,0.025427296,46.28405326199999,232.47913,0.90111784,1.0538655,1.5405031,0.14329515,0.041106795,236.159018385,1.2551498,0.28338053,0.20835398,0.0095125737,0.019722873,0.0030656073,1.7791853640000002,8.011303,7.5343554,4.9083197,2.8255506,3.2122466,0.92525579,27.41703109,8.1271029e-06,1.3132735e-06,9.1564395e-07,9.4630538e-07,9.1196772e-07,2.6338579e-07,1.247767924e-05,2.24,2.84,2.05,1.18,2.87,5,503,50301,milk and milk products,cheese and similar,soft cheeses,12049,"saint-marcellin cheese, from cow's milk",1160.0,280.0,15.1,0.0,24.3,0.2,0.0,0.0,93.4,1.08,140.0,433.0,0.54,0.25,12.0,180.0,0.05,cow,saint-marcellin,27.43037567777778,11.861235760000001,0.5147745034902262,0.06346534974537037,3.807920984722222
